sample	acc	study	study_title	contact_name	contact_email	country	site	collection_date	sample_prep	bases	bases_mapped	bases_duplicated	avg_read_length	mean_base_quality	bases_of_1X_coverage	bases_of_5X_coverage	bases_of_10X_coverage	bases_of_50X_coverage	mean_coverage	mean_fragment_size	sd_fragment_size	%callable
QC0177-C	ERS199647	1052	Tracking Resistance to Artemisinin Collaboration (TRAC)	Elizabeth Ashley	liz@tropmedres.ac	Myanmar	Bago Division			647229155	563400755	27751218	99	25.1	23114839	22674264	21397456	449076	24.32	277.4	83.1	88.95
QC0178-C	ERS199593	1052	Tracking Resistance to Artemisinin Collaboration (TRAC)	Elizabeth Ashley	liz@tropmedres.ac	Myanmar	Bago Division			2762800040	2720102140	144649839	98	25.4	23224917	23091653	22995325	21285691	116.36	275.7	76.3	90.25
QC0179-C	ERS199598	1052	Tracking Resistance to Artemisinin Collaboration (TRAC)	Elizabeth Ashley	liz@tropmedres.ac	Myanmar	Bago Division			3157366890	2713061990	138960581	99	25	23299090	23256015	23198971	21437332	115.44	282.5	82.3	90.88
QC0180-C	ERS199603	1052	Tracking Resistance to Artemisinin Collaboration (TRAC)	Elizabeth Ashley	liz@tropmedres.ac	Myanmar	Bago Division			562331797	487737597	24088745	99	25.6	23056995	22347075	20175903	256914	21.12	279.5	83.2	87.41
QC0182-C	ERS199613	1052	Tracking Resistance to Artemisinin Collaboration (TRAC)	Elizabeth Ashley	liz@tropmedres.ac	Myanmar	Bago Division			2089450142	2030539742	97364144	99	25.3	23187290	23061706	22933819	19105335	86.72	266.3	76.6	90.25
QC0183-C	ERS199618	1052	Tracking Resistance to Artemisinin Collaboration (TRAC)	Elizabeth Ashley	liz@tropmedres.ac	Myanmar	Bago Division			2321769698	2219487698	117671282	98	24.8	23185262	22855687	22246886	16585545	94.16	281.2	89.6	88.91
QC0184-C	ERS199623	1052	Tracking Resistance to Artemisinin Collaboration (TRAC)	Elizabeth Ashley	liz@tropmedres.ac	Myanmar	Bago Division			2540749614	2482204814	126216142	98	25.6	23171764	23064049	22964949	20356843	105.98	270.9	78.4	90.23
QC0185-C	ERS199628	1052	Tracking Resistance to Artemisinin Collaboration (TRAC)	Elizabeth Ashley	liz@tropmedres.ac	Myanmar	Bago Division			1092091611	1010491111	50572037	98	25.4	23129713	22920585	22551245	8313271	43.57	267.4	71.5	89.87
QC0186-C	ERS199633	1052	Tracking Resistance to Artemisinin Collaboration (TRAC)	Elizabeth Ashley	liz@tropmedres.ac	Myanmar	Bago Division			1971287206	1906581206	105937213	98	25.2	23224145	23128527	23015105	18891755	81.36	261.4	75.2	90.43
QC0187-C	ERS199638	1052	Tracking Resistance to Artemisinin Collaboration (TRAC)	Elizabeth Ashley	liz@tropmedres.ac	Myanmar	Bago Division			1922706768	1861660968	104397768	98	25	23196419	23064054	22940928	18184586	79.51	271.5	78.9	90.12
QC0188-C	ERS199643	1052	Tracking Resistance to Artemisinin Collaboration (TRAC)	Elizabeth Ashley	liz@tropmedres.ac	Myanmar	Bago Division			1216517677	1129295377	58332941	98	24.7	23167376	22979324	22669743	10549374	48.15	261.1	71.1	89.83
QC0189-C	ERS199648	1052	Tracking Resistance to Artemisinin Collaboration (TRAC)	Elizabeth Ashley	liz@tropmedres.ac	Myanmar	Bago Division			1981792528	1868887328	93751751	99	25.4	23158495	23011435	22852077	18126159	79.63	278.9	81.8	89.94
QC0193-C	ERS199594	1052	Tracking Resistance to Artemisinin Collaboration (TRAC)	Elizabeth Ashley	liz@tropmedres.ac	Myanmar	Bago Division			2957666658	2916019658	139429973	99	25.7	23169449	23044514	22938468	21171570	124.59	286	84.6	90.2
QC0194-C	ERS199599	1052	Tracking Resistance to Artemisinin Collaboration (TRAC)	Elizabeth Ashley	liz@tropmedres.ac	Myanmar	Bago Division			750912623	678487023	33498033	99	24.8	23207860	22829957	21734792	1037403	28.83	297.4	102.7	89.03
QC0195-C	ERS199604	1052	Tracking Resistance to Artemisinin Collaboration (TRAC)	Elizabeth Ashley	liz@tropmedres.ac	Myanmar	Bago Division			1227712739	1142461839	55906178	99	25.3	23159626	22957433	22579002	11459434	48.9	277.3	81.2	89.88
QC0196-C	ERS199609	1052	Tracking Resistance to Artemisinin Collaboration (TRAC)	Elizabeth Ashley	liz@tropmedres.ac	Myanmar	Bago Division			2031012150	1978275550	95384297	98	25.3	23222174	23053351	22916681	19286899	84.26	273.7	75.6	90.19
QC0198-C	ERS199614	1052	Tracking Resistance to Artemisinin Collaboration (TRAC)	Elizabeth Ashley	liz@tropmedres.ac	Myanmar	Bago Division			2472734962	2433680062	114595557	99	25.5	23164561	23056991	22946704	20542435	104.02	279.9	80.7	90.25
QC0199-C	ERS199619	1052	Tracking Resistance to Artemisinin Collaboration (TRAC)	Elizabeth Ashley	liz@tropmedres.ac	Myanmar	Bago Division			2817557420	2757669520	159135121	98	24.4	23272079	23222157	23163017	21062399	116.69	281.3	87.7	90.69
QC0200-C	ERS199624	1052	Tracking Resistance to Artemisinin Collaboration (TRAC)	Elizabeth Ashley	liz@tropmedres.ac	Myanmar	Bago Division			848191797	772465497	40253088	99	25.3	23223682	22866232	22006719	2283772	33	278	82.5	89.48
QC0201-C	ERS199629	1052	Tracking Resistance to Artemisinin Collaboration (TRAC)	Elizabeth Ashley	liz@tropmedres.ac	Myanmar	Bago Division			762320304	675269104	41926505	98	24.5	23133947	22734974	21528593	1206675	29.13	275.4	84.9	88.74
QC0204-C	ERS199634	1052	Tracking Resistance to Artemisinin Collaboration (TRAC)	Elizabeth Ashley	liz@tropmedres.ac	Myanmar	Bago Division			888592087	810929287	38338768	99	25.5	23127297	22837607	22149315	2982573	34.99	274.9	76.4	89.38
QC0205-C	ERS199639	1052	Tracking Resistance to Artemisinin Collaboration (TRAC)	Elizabeth Ashley	liz@tropmedres.ac	Myanmar	Bago Division			486728155	396728055	20233106	99	25.2	23040815	22033380	18867034	169955	17.18	274.8	80.5	86.05
QC0206-C	ERS199644	1052	Tracking Resistance to Artemisinin Collaboration (TRAC)	Elizabeth Ashley	liz@tropmedres.ac	Myanmar	Bago Division			1389468870	1323342570	62221859	99	25.3	23144185	22966303	22736166	13991709	56.63	297.1	98.4	89.92
QC0207-C	ERS199649	1052	Tracking Resistance to Artemisinin Collaboration (TRAC)	Elizabeth Ashley	liz@tropmedres.ac	Myanmar	Bago Division			2004771389	1936533689	94829120	99	25.4	23169604	23035739	22899618	18743146	82.94	272.6	76.6	90.09
QC0209-C	ERS199595	1052	Tracking Resistance to Artemisinin Collaboration (TRAC)	Elizabeth Ashley	liz@tropmedres.ac	Myanmar	Bago Division			608153542	523235742	27916656	99	25	23162780	22537568	20628143	333038	22.55	278.2	75.5	88.13
QC0210-C	ERS224874	1052	Tracking Resistance to Artemisinin Collaboration (TRAC)	Elizabeth Ashley	liz@tropmedres.ac	Myanmar	Bago Division			2706531094	2619468294	129024434	99	25.6	23219602	23096759	22988617	21835446	112.05	235.9	85.2	90.49
QC0211-C	ERS199600	1052	Tracking Resistance to Artemisinin Collaboration (TRAC)	Elizabeth Ashley	liz@tropmedres.ac	Myanmar	Bago Division			2400877619	2341081919	138699553	99	25.3	23173261	23047411	22918321	19899762	100.08	282.1	83.7	90.17
QC0212-C	ERS199605	1052	Tracking Resistance to Artemisinin Collaboration (TRAC)	Elizabeth Ashley	liz@tropmedres.ac	Myanmar	Bago Division			2756782746	2707990646	169231737	99	25.3	23219735	23135036	23056329	21226681	115.54	267.4	76.5	90.46
QC0213-C	ERS199610	1052	Tracking Resistance to Artemisinin Collaboration (TRAC)	Elizabeth Ashley	liz@tropmedres.ac	Myanmar	Bago Division			925652967	837095767	63115138	98	24.3	23126377	22786375	21961076	3435574	35.85	270.9	82.9	89.15
QC0214-C	ERS199615	1052	Tracking Resistance to Artemisinin Collaboration (TRAC)	Elizabeth Ashley	liz@tropmedres.ac	Myanmar	Bago Division			1750546026	1691280926	90199750	99	25.4	23165838	22975574	22693502	16256557	72.3	294.5	89.7	89.95
QC0215-C	ERS199620	1052	Tracking Resistance to Artemisinin Collaboration (TRAC)	Elizabeth Ashley	liz@tropmedres.ac	Myanmar	Bago Division			803906489	725339489	38877675	99	25.2	23136204	22758009	21839854	1438638	31.29	295.3	95.3	89.2
QC0219-C	ERS199625	1052	Tracking Resistance to Artemisinin Collaboration (TRAC)	Elizabeth Ashley	liz@tropmedres.ac	Myanmar	Bago Division			706041080	643954980	36962673	99	24.3	23083142	22595668	21247327	1040291	27.54	274.3	89.4	88.41
QC0220-C	ERS199630	1052	Tracking Resistance to Artemisinin Collaboration (TRAC)	Elizabeth Ashley	liz@tropmedres.ac	Myanmar	Bago Division			971932753	906240653	49844984	99	25.4	23141209	22878482	22381751	5040104	39.08	277.2	73.9	89.83
QC0221-C	ERS199635	1052	Tracking Resistance to Artemisinin Collaboration (TRAC)	Elizabeth Ashley	liz@tropmedres.ac	Myanmar	Bago Division			882952845	797267745	42605596	99	25.4	23085065	22600421	21516638	3872672	34.46	283.1	84.7	88.75
QC0222-C	ERS224884	1052	Tracking Resistance to Artemisinin Collaboration (TRAC)	Elizabeth Ashley	liz@tropmedres.ac	Myanmar	Bago Division			3221242415	3135303115	175991491	99	24.8	23203741	23096128	23012004	22215628	133.74	221.8	73.3	90.43
QC0223-C	ERS347495	1052	Tracking Resistance to Artemisinin Collaboration (TRAC)	Elizabeth Ashley	liz@tropmedres.ac	Myanmar	Bago Division	17/06/2012		730939827	649214127	27044811	99	25	22988295	21330166	18649085	2392349	27.92	245.9	96.6	82.8
QC0225-C	ERS347655	1052	Tracking Resistance to Artemisinin Collaboration (TRAC)	Elizabeth Ashley	liz@tropmedres.ac	Myanmar	Bago Division	19/10/2012		1021382526	899685526	37131334	99	24.6	22180767	19033361	16658264	8073828	39.99	272.2	77.9	73.36
QC0227-C	ERS347669	1052	Tracking Resistance to Artemisinin Collaboration (TRAC)	Elizabeth Ashley	liz@tropmedres.ac	Myanmar	Bago Division	22/10/2012		1320822125	1252581025	58468253	99	24.4	22931253	21364407	19355848	10771478	54	239.6	87.3	82.5
QC0228-C	ERS347676	1052	Tracking Resistance to Artemisinin Collaboration (TRAC)	Elizabeth Ashley	liz@tropmedres.ac	Myanmar	Bago Division	22/10/2012		1326827592	1170944792	46392326	99	25	23076247	22170925	20628252	11076662	50.1	242.5	89	86.27
QC0229-C	ERS347683	1052	Tracking Resistance to Artemisinin Collaboration (TRAC)	Elizabeth Ashley	liz@tropmedres.ac	Myanmar	Bago Division	23/10/2012		478895421	406520521	20992408	98	23.8	22713849	19458380	15397596	471278	17.59	235.7	99.6	73.89
QC0230-C	ERS347690	1052	Tracking Resistance to Artemisinin Collaboration (TRAC)	Elizabeth Ashley	liz@tropmedres.ac	Myanmar	Bago Division	25/10/2012		1864733991	1793592991	90858362	98	23.6	23194224	22917011	22407463	15646001	76.17	217.6	79	89.43
QC0231-C	ERS347696	1052	Tracking Resistance to Artemisinin Collaboration (TRAC)	Elizabeth Ashley	liz@tropmedres.ac	Myanmar	Bago Division	27/10/2012		501286976	404174976	17859317	99	24.8	22566676	19568119	15812589	309846	17.87	213.1	78.3	75.66
QC0232-C	ERS347702	1052	Tracking Resistance to Artemisinin Collaboration (TRAC)	Elizabeth Ashley	liz@tropmedres.ac	Myanmar	Bago Division	03/11/2012		1967302961	1884557761	85748998	99	24.7	23057248	22183667	20934098	13926225	80.26	269.2	79.4	86.35
QC0233-C	ERS347708	1052	Tracking Resistance to Artemisinin Collaboration (TRAC)	Elizabeth Ashley	liz@tropmedres.ac	Myanmar	Bago Division	04/11/2012		506215399	431046999	28999213	98	22.4	22515722	18982015	14782117	897221	18.72	206.8	128.1	71.34
QC0235-C	ERS347642	1052	Tracking Resistance to Artemisinin Collaboration (TRAC)	Elizabeth Ashley	liz@tropmedres.ac	Myanmar	Bago Division	09/11/2012		822287038	746441338	45657702	98	22.5	22919605	20999378	18231054	3394773	31.89	227.1	95.8	79.88
QC0239-C	ERS347670	1052	Tracking Resistance to Artemisinin Collaboration (TRAC)	Elizabeth Ashley	liz@tropmedres.ac	Myanmar	Bago Division	15/12/2012		996398086	911290686	49423372	98	23.4	22839130	20644158	18041164	7278139	39.36	231.9	84	78.94
QC0242-C	ERS347691	1052	Tracking Resistance to Artemisinin Collaboration (TRAC)	Elizabeth Ashley	liz@tropmedres.ac	Myanmar	Bago Division	01/01/2013		893880006	635038006	25968226	99	24.6	22890785	21341841	18834381	1731108	27.4	203.9	72.6	83.14
QE0392-C	ERS143442	1052	Tracking Resistance to Artemisinin Collaboration (TRAC)	Elizabeth Ashley	liz@tropmedres.ac	Laos	Attapeu			2153712938	2097847538	114251171	98	23.9	23239537	23092961	22855691	17061146	88.35	273.3	90	90.09
QE0393-Cx	ERS336338	1052	Tracking Resistance to Artemisinin Collaboration (TRAC)	Elizabeth Ashley	liz@tropmedres.ac	Laos	Attapeu			3371622292	3311271992	165420587	98	25.5	23194965	23003268	22709588	18673145	139.57	257.8	173.3	89.91
QE0395-C	ERS143455	1052	Tracking Resistance to Artemisinin Collaboration (TRAC)	Elizabeth Ashley	liz@tropmedres.ac	Laos	Attapeu			1740786022	1714363922	74912813	99	25.2	23144786	22940121	22568038	15885066	73.51	259.9	78.7	89.86
QE0396-C	ERS143482	1052	Tracking Resistance to Artemisinin Collaboration (TRAC)	Elizabeth Ashley	liz@tropmedres.ac	Laos	Attapeu			2235276439	2172867739	103804874	99	25.2	23278457	23196189	23019681	17698638	92.04	266.6	76.5	90.63
QE0397-C	ERS143440	1052	Tracking Resistance to Artemisinin Collaboration (TRAC)	Elizabeth Ashley	liz@tropmedres.ac	Laos	Attapeu			718772385	706531885	30458951	98	25.2	23080653	22488075	20965439	1585209	30.58	263.4	80.7	87.88
QE0398-C	ERS143478	1052	Tracking Resistance to Artemisinin Collaboration (TRAC)	Elizabeth Ashley	liz@tropmedres.ac	Laos	Attapeu			1346429134	1301294834	68314789	98	24.4	23181593	22935712	22333006	12688678	55.58	252.4	75.3	89.57
QE0399-C	ERS143445	1052	Tracking Resistance to Artemisinin Collaboration (TRAC)	Elizabeth Ashley	liz@tropmedres.ac	Laos	Attapeu			1311336405	1282923105	62399408	99	24.6	23231202	22932811	22271842	12503864	54.35	280.7	97	89.51
QE0400-C	ERS143460	1052	Tracking Resistance to Artemisinin Collaboration (TRAC)	Elizabeth Ashley	liz@tropmedres.ac	Laos	Attapeu			1925054066	1876467966	99302260	98	24.6	23176642	23043996	22784517	16509377	79.71	251.6	77.2	90.05
QE0401-C	ERS174513	1052	Tracking Resistance to Artemisinin Collaboration (TRAC)	Elizabeth Ashley	liz@tropmedres.ac	Laos	Attapeu			1756336749	1733501149	85150434	99	25.4	23224257	23073983	22812038	16640427	73.78	245	82.4	90.32
QE0402-C	ERS174514	1052	Tracking Resistance to Artemisinin Collaboration (TRAC)	Elizabeth Ashley	liz@tropmedres.ac	Laos	Attapeu			2076770687	2042618087	106667313	99	24.7	23273215	23186177	23042178	18192755	86.77	241.7	85.1	90.69
QE0403-Cx	ERS336357	1052	Tracking Resistance to Artemisinin Collaboration (TRAC)	Elizabeth Ashley	liz@tropmedres.ac	Laos	Attapeu			2757541619	2634969919	202511512	98	23.7	23145763	22580993	21674758	15181926	105.06	269.9	295.1	87.73
QE0404-C	ERS174581	1052	Tracking Resistance to Artemisinin Collaboration (TRAC)	Elizabeth Ashley	liz@tropmedres.ac	Laos	Attapeu			3410726429	3363339529	169189880	99	24.9	23196073	23081309	22990616	21003993	141.84	233.1	77.5	90.39
QE0405-Cx	ERS336351	1052	Tracking Resistance to Artemisinin Collaboration (TRAC)	Elizabeth Ashley	liz@tropmedres.ac	Laos	Attapeu			2833934233	2676587133	249508323	98	22.6	23132870	22640241	21743548	14878261	100.85	366.7	928.4	87.76
QE0407-C	ERS174493	1052	Tracking Resistance to Artemisinin Collaboration (TRAC)	Elizabeth Ashley	liz@tropmedres.ac	Laos	Attapeu			541039484	485856584	23265189	99	25.3	23154384	22279337	19666239	306157	20.95	231.7	75.5	87.03
QE0408-C	ERS174515	1052	Tracking Resistance to Artemisinin Collaboration (TRAC)	Elizabeth Ashley	liz@tropmedres.ac	Laos	Attapeu			2364566927	2325529327	113512310	99	25.5	23242269	23147225	23000579	19204423	99.37	243.3	82.9	90.63
QE0409-C	ERS174582	1052	Tracking Resistance to Artemisinin Collaboration (TRAC)	Elizabeth Ashley	liz@tropmedres.ac	Laos	Attapeu			1721210878	1683092678	85887608	99	25.4	23247091	23128298	22929971	16094616	71.74	255.8	101.7	90.5
QE0410-C	ERS174583	1052	Tracking Resistance to Artemisinin Collaboration (TRAC)	Elizabeth Ashley	liz@tropmedres.ac	Laos	Attapeu			633965585	579655885	29990112	99	25.4	23244446	22648679	20754741	499042	24.9	231.8	81	88.36
QE0411-C	ERS174516	1052	Tracking Resistance to Artemisinin Collaboration (TRAC)	Elizabeth Ashley	liz@tropmedres.ac	Laos	Attapeu			1167546669	1145283569	53515617	99	25.3	23238807	23012197	22424206	11792394	49.04	253.1	92.5	90.09
QE0412-C	ERS174517	1052	Tracking Resistance to Artemisinin Collaboration (TRAC)	Elizabeth Ashley	liz@tropmedres.ac	Laos	Attapeu			1503366960	1484029160	69565522	99	25.2	23244672	23072508	22748419	15120810	63.28	233.7	78.2	90.43
QE0413-C	ERS174584	1052	Tracking Resistance to Artemisinin Collaboration (TRAC)	Elizabeth Ashley	liz@tropmedres.ac	Laos	Attapeu			1920318430	1896463430	92276849	98	25.4	23287328	23195170	23034901	17275247	80.54	256.4	87.2	90.65
QE0414-C	ERS174518	1052	Tracking Resistance to Artemisinin Collaboration (TRAC)	Elizabeth Ashley	liz@tropmedres.ac	Laos	Attapeu			1881571454	1843388554	93312730	99	25.5	23190352	23052809	22850159	17395971	78.91	240.5	82.3	90.32
QE0415-C	ERS174585	1052	Tracking Resistance to Artemisinin Collaboration (TRAC)	Elizabeth Ashley	liz@tropmedres.ac	Laos	Attapeu			2029430086	1995242386	100765130	99	25.4	23259841	23131269	22951115	17602204	84.98	257.3	93.9	90.44
QE0416-C	ERS174586	1052	Tracking Resistance to Artemisinin Collaboration (TRAC)	Elizabeth Ashley	liz@tropmedres.ac	Laos	Attapeu			1955286829	1926437429	98271243	99	25.3	23265502	23179735	23033326	17473761	82.09	247.5	87.7	90.66
QE0417-C	ERS174587	1052	Tracking Resistance to Artemisinin Collaboration (TRAC)	Elizabeth Ashley	liz@tropmedres.ac	Laos	Attapeu			1408399696	1363095096	73473041	99	24.6	23240451	23036089	22661102	13591475	57.99	244.9	88.6	90.08
QE0418-C	ERS174588	1052	Tracking Resistance to Artemisinin Collaboration (TRAC)	Elizabeth Ashley	liz@tropmedres.ac	Laos	Attapeu			2296999479	2263507179	119189632	99	24.8	23160990	23040839	22883005	18792127	96.72	231	75.2	90.11
QE0419-C	ERS174589	1052	Tracking Resistance to Artemisinin Collaboration (TRAC)	Elizabeth Ashley	liz@tropmedres.ac	Laos	Attapeu			1140438875	1101235075	56224216	98	24.6	23160137	22885952	22236871	10378838	47.09	252.9	91.3	89.47
QE0420-C	ERS174590	1052	Tracking Resistance to Artemisinin Collaboration (TRAC)	Elizabeth Ashley	liz@tropmedres.ac	Laos	Attapeu			1576953883	1548099983	74935871	99	25.3	23252291	23141528	22904169	15310652	66.18	249.4	80.6	90.55
QE0421-C	ERS174591	1052	Tracking Resistance to Artemisinin Collaboration (TRAC)	Elizabeth Ashley	liz@tropmedres.ac	Laos	Attapeu			2011906531	1980757431	105421484	98	24.8	23298313	23248566	23153645	18110836	84.21	239.6	82.4	90.88
QE0422-C	ERS174592	1052	Tracking Resistance to Artemisinin Collaboration (TRAC)	Elizabeth Ashley	liz@tropmedres.ac	Laos	Attapeu			2054447916	2031502716	98734306	99	25.4	23262072	23160416	23003989	18413061	86.7	244.4	80.4	90.68
QE0423-C	ERS174494	1052	Tracking Resistance to Artemisinin Collaboration (TRAC)	Elizabeth Ashley	liz@tropmedres.ac	Laos	Attapeu			722432940	627628040	32011864	99	25.3	23112355	22490690	20823702	784921	27.1	236.6	79.6	88.01
QE0424-C	ERS174593	1052	Tracking Resistance to Artemisinin Collaboration (TRAC)	Elizabeth Ashley	liz@tropmedres.ac	Laos	Attapeu			2110180793	2080813593	107396813	99	25.4	23165032	23049769	22906623	18644811	89.06	234.7	82.3	90.26
QE0425-C	ERS174519	1052	Tracking Resistance to Artemisinin Collaboration (TRAC)	Elizabeth Ashley	liz@tropmedres.ac	Laos	Attapeu			1210567725	1187389825	55959356	99	25.4	23262121	23099599	22624821	12309864	50.95	251	91	90.43
QE0426-C	ERS174495	1052	Tracking Resistance to Artemisinin Collaboration (TRAC)	Elizabeth Ashley	liz@tropmedres.ac	Laos	Attapeu			410414080	338232880	18998466	99	24.6	23040404	21161443	16446956	195667	14.64	235.8	80.2	81.77
QE0427-C	ERS174496	1052	Tracking Resistance to Artemisinin Collaboration (TRAC)	Elizabeth Ashley	liz@tropmedres.ac	Laos	Attapeu			725189210	644202810	35679565	99	24.5	23193316	22678577	21092671	986970	27.5	236.6	84.1	88.48
QE0428-C	ERS174497	1052	Tracking Resistance to Artemisinin Collaboration (TRAC)	Elizabeth Ashley	liz@tropmedres.ac	Laos	Attapeu			550936593	488002493	26863388	99	24.5	23161847	22146437	19231547	509520	21.03	251.8	91.2	85.95
QE0429-C	ERS174594	1052	Tracking Resistance to Artemisinin Collaboration (TRAC)	Elizabeth Ashley	liz@tropmedres.ac	Laos	Attapeu			875518223	818415223	41320924	98	24.9	23138949	22881140	22454175	2094123	35.28	244	82.8	89.89
QE0430-C	ERS174595	1052	Tracking Resistance to Artemisinin Collaboration (TRAC)	Elizabeth Ashley	liz@tropmedres.ac	Laos	Attapeu			1825174286	1769874886	92101801	98	24.8	23177939	23055082	22931337	18908954	75.57	253.9	92	90.2
QE0431-C	ERS174596	1052	Tracking Resistance to Artemisinin Collaboration (TRAC)	Elizabeth Ashley	liz@tropmedres.ac	Laos	Attapeu			1714159868	1658281768	79342691	98	25.3	23148678	23007741	22867880	18609267	71.12	247.3	85.5	90.12
QE0432-C	ERS174498	1052	Tracking Resistance to Artemisinin Collaboration (TRAC)	Elizabeth Ashley	liz@tropmedres.ac	Laos	Attapeu			549635231	463163531	27835189	99	24	23094644	21897258	18669189	551015	20	236.3	90.2	84.54
QE0433-C	ERS174499	1052	Tracking Resistance to Artemisinin Collaboration (TRAC)	Elizabeth Ashley	liz@tropmedres.ac	Laos	Attapeu			861854910	777498410	43276843	99	24.4	23140925	22723192	21419996	3139576	33.13	249.4	90.2	88.62
QE0434-C	ERS174597	1052	Tracking Resistance to Artemisinin Collaboration (TRAC)	Elizabeth Ashley	liz@tropmedres.ac	Laos	Attapeu			1814396460	1755034860	86367305	99	25.3	23141726	23001111	22872124	18978073	75.23	246	83.6	90.14
QE0435-C	ERS174598	1052	Tracking Resistance to Artemisinin Collaboration (TRAC)	Elizabeth Ashley	liz@tropmedres.ac	Laos	Attapeu			2162398619	2097665019	106937864	98	25.2	23272249	23200193	23128728	20763199	89.26	245.4	83.3	90.75
